id,grade,gender,region,school,CharacterSize
5a5d6afa1161dd3ac4daab7a,G5,girl,rural,S7,3186.178084
5a5820c61161dd6c8374f984,G6,boy,central urban,S17,3376.425018
5a4d8ce21161dd6b7538fb9d,G3,girl,rural,S19,2385.704587
5a4dd0781161dd6b753eff8a,G4,boy,rural,S19,2392.261959
5a5704321161dd4128dc302d,G5,girl,suburban,S16,3039.647655
5a56ebf01161dd4128d5af73,G2,girl,central urban,S17,2004.041676
5a580bc31161dd6c836c2473,G6,girl,central urban,S17,3131.278119
5a55b7a91161dd28e6ba6820,G4,girl,central urban,S13,2276.659543
5a4c43f91161dd6b75175766,G4,girl,suburban,S11,3070.888534
5a55bfc11161dd28e6bf35df,G3,girl,suburban,S15,2617.061619
5a55ab1b1161dd28e6b4b8a1,G5,boy,central urban,S20,2436.16768
5a57204c1161dd4128e719f0,G4,girl,suburban,S8,2665.728473
5a41f2e31161dd545f1e06cb,G6,boy,rural,S19,2970.525613
5a570c801161dd4128e1d344,G6,girl,suburban,S15,3320.924585
5a6534851161dd13b71e5fc5,G3,girl,central urban,S4,2881.886193
5a5d89991161dd3ac4ed5c32,G2,girl,rural,S7,2709.768895
5a570c401161dd4128e1bdb7,G2,girl,suburban,S18,2407.778272
5a5d97901161dd3ac4efc1db,G2,boy,rural,S7,2898.495611
5a5d88771161dd3ac4ed17ba,G2,boy,rural,S7,2444.383586
5a558dc71161dd28e6aceca5,G2,boy,central urban,S5,1701.826512
5a55bf471161dd28e6bee1ee,G6,girl,central urban,S2,3340.730571
5a557ccb1161dd28e6a78adf,G6,boy,central urban,S13,3230.001668
5a5c3a6a1161dd3ac43c4723,G4,boy,central urban,S3,2967.138538
5a5c51251161dd3ac45ef34c,G2,girl,central urban,S4,2172.28388
5a5703b11161dd4128dc1000,G6,girl,suburban,S8,3340.48775
5a52e7361161dd6b75829fb2,G3,girl,central urban,S13,2859.993384
5a4c72e61161dd6b75225b80,G6,girl,suburban,S11,3177.196873
5a4c4eac1161dd6b75207e67,G4,boy,suburban,S11,2997.959599
5a56db681161dd4128d3b44d,G4,girl,central urban,S17,2827.317907
5a5315211161dd6b758baf9e,G4,boy,central urban,S20,3305.19257
5a55ba981161dd28e6bc04a2,G5,boy,rural,S10,3160.290747
5a6820a11161dd2fd04f7c05,G5,girl,central urban,S4,2939.704439
5a5307c51161dd6b7586f394,G5,girl,central urban,S13,2738.304105
5a4c8a231161dd6b7525d302,G5,girl,rural,S19,3307.662267
5a4c73081161dd6b75226b67,G6,boy,suburban,S11,3049.168425
5a5803881161dd6c836904a6,G5,boy,central urban,S3,2633.797673
5a52e3841161dd6b7581685d,G3,boy,central urban,S20,3060.705507
5a5582931161dd28e6a95216,G4,girl,suburban,S15,2937.07705
5a4dd0971161dd6b753f0a7a,G6,boy,suburban,S11,3328.934464
5a5c44b01161dd3ac43d5d82,G4,boy,central urban,S3,3189.454221
5a5861e31161dd3ac411d7cf,G2,girl,suburban,S15,2221.665487
5a570ca01161dd4128e1dd54,G6,boy,suburban,S15,3177.206435
5a56ba2e1161dd28e6ebe056,G5,boy,suburban,S16,2949.780096
5a530f961161dd6b758953f6,G2,boy,suburban,S14,2024.916095
5a5585b41161dd28e6aa208c,G4,girl,central urban,S2,3041.803983
5a6826c61161dd2fd05013bd,G5,boy,central urban,S4,3062.352728
5a55be6f1161dd28e6be5e56,G5,girl,rural,S10,3033.912386
5a55b9b41161dd28e6bb8eed,G6,girl,rural,S10,3119.880066
5a5708a91161dd4128df96ac,G5,boy,central urban,S13,3004.406042
5a41a6761161dd545f0dc9ac,G6,girl,rural,S12,3158.276317
5a41e9241161dd545f1a1f43,G6,boy,rural,S12,3011.848837
5a58231a1161dd6c83767c14,G6,boy,central urban,S17,3136.081323
5a4b1f001161dd6b75030c6e,G6,boy,rural,S19,2875.984495
5a5823591161dd6c837691b4,G6,girl,central urban,S3,3227.514827
5a55c0791161dd28e6bfab6d,G6,girl,rural,S10,3201.099711
5a55c7d41161dd28e6c332f7,G6,girl,rural,S10,3192.237052
5a5d70d61161dd3ac4dc4277,G4,girl,rural,S7,3118.839576
5a67f4ad1161dd07c526b119,G4,girl,central urban,S4,2838.713315
5a5720c31161dd4128e72d84,G4,girl,suburban,S8,2779.75905
5a55648e1161dd28e6a091e8,G5,boy,central urban,S2,3044.5374
5a4d81ea1161dd6b75369ae8,G2,boy,central urban,S9,2264.636066
5a6003731161dd3ac4f73317,G6,girl,central urban,S4,3144.748289
5a682cfc1161dd2fd050a2e6,G5,girl,central urban,S4,2917.536949
5a4c33ac1161dd6b75145657,G5,girl,suburban,S11,2941.31847
5a6830941161dd2fd05105e8,G5,boy,central urban,S4,3100.668701
5a5815341161dd6c83709894,G2,girl,suburban,S8,2516.534551
5a4c327c1161dd6b75139d16,G3,girl,central urban,S9,2490.060279
5a41f2991161dd545f1ddfcc,G6,boy,rural,S19,3109.197877
5a4c32f81161dd6b7513ec5f,G3,boy,central urban,S9,2835.663529
5a4c4eee1161dd6b75208b39,G4,girl,suburban,S11,2793.448965
5a5d89021161dd3ac4ed3467,G2,boy,rural,S7,3080.263095
5a57fff41161dd6c8367c5cf,G3,boy,suburban,S16,2898.142418
5a5850ca1161dd6c8381494c,G2,girl,suburban,S15,1991.32911
5a5700ab1161dd4128dae094,G3,girl,central urban,S2,2928.729474
5a56deed1161dd4128d4f065,G6,girl,central urban,S20,3229.387398
5a5850151161dd6c8381031f,G3,girl,suburban,S8,2675.316513
5a55b8a01161dd28e6bae652,G4,boy,central urban,S13,2715.116354
5a52f9e51161dd6b75845d14,G5,girl,central urban,S5,3029.251372
5a682d1f1161dd2fd050a6b9,G5,girl,central urban,S4,2676.650653
5a4308d31161dd5f1dba3262,G2,girl,rural,S12,2238.596873
5a42e9301161dd5f1db52ebb,G5,girl,rural,S12,3005.717113
5a6928aa1161dd5930fc5a44,G6,boy,rural,S7,3152.865804
5a5802791161dd6c83688018,G5,boy,central urban,S3,2846.362824
5a5c52001161dd3ac45f18d9,G2,boy,central urban,S4,2734.779598
5a4d75661161dd6b75325cd8,G5,boy,suburban,S11,3031.263363
5a55a0e71161dd28e6b0b762,G2,boy,central urban,S17,2217.469217
5a5c517f1161dd3ac45f01fc,G2,boy,central urban,S4,2769.863839
5a52e2971161dd6b7580adc2,G5,boy,suburban,S14,2495.54286
5a4c4ede1161dd6b752085a9,G4,boy,suburban,S11,3379.282646
5a56d8751161dd4128d14e6b,G6,girl,suburban,S16,3394.59044
5a4c31411161dd6b7512f3d3,G3,boy,central urban,S9,2652.349197
5a5310221161dd6b75897da1,G2,boy,suburban,S14,3058.942096
5a67f39e1161dd07c5269237,G4,boy,central urban,S4,2766.559738
5a5860541161dd3ac411603d,G2,girl,suburban,S15,2962.271122
5a4f26ec1161dd6b754f4979,G6,girl,suburban,S14,3087.364762
5a5824e71161dd6c83772d72,G6,girl,central urban,S3,3286.345824
5a558a7a1161dd28e6abebad,G3,boy,central urban,S17,2966.175615
5a545d771161dd28e69528b7,G5,boy,suburban,S18,3310.808815
5a55c0e21161dd28e6c03603,G6,boy,rural,S10,3281.984927
5a557ce11161dd28e6a7964f,G2,girl,central urban,S5,2829.30334
5a56affb1161dd28e6c6663a,G6,boy,suburban,S16,3162.409663
5a559cbf1161dd28e6af5a9f,G2,boy,central urban,S17,1946.56413
5a5d76301161dd3ac4eb92fe,G4,girl,rural,S7,3053.721182
5a615ada1161dd3ac4527f65,G6,girl,central urban,S4,3241.768542
5a55aba81161dd28e6b4e780,G5,boy,central urban,S20,3293.343178
5a41e8b91161dd545f19fffe,G6,girl,rural,S12,3263.284168
5a4d80941161dd6b7535f238,G2,boy,central urban,S9,1982.285754
5a4c343c1161dd6b7514c53e,G5,boy,suburban,S11,3077.257481
5a55bea91161dd28e6be7ab0,G6,boy,rural,S10,3024.998379
5a5c43f61161dd3ac43cfc9c,G4,boy,central urban,S3,3080.936727
5a5d8f4f1161dd3ac4ee6993,G4,girl,rural,S7,2898.888691
5a545eae1161dd28e6959937,G5,girl,suburban,S18,3089.671982
5a55aceb1161dd28e6b59a6e,G5,boy,central urban,S17,3122.713729
5a4c72701161dd6b75223a91,G6,boy,suburban,S11,2914.570287
5a656dfa1161dd128c4906e4,G3,girl,central urban,S4,2800.258118
5a4afab91161dd6b7500b2f0,G6,girl,rural,S19,3200.666354
5a570ce91161dd4128e1f7d4,G2,girl,suburban,S18,2712.067413
5a5310241161dd6b75898074,G2,boy,suburban,S14,2974.185262
5a4f151b1161dd6b754ce802,G6,girl,suburban,S14,3010.17106
5a5d8f881161dd3ac4ee6eef,G4,girl,rural,S7,3017.393922
5a41a66a1161dd545f0dc80a,G6,girl,rural,S12,3353.700951
5a5717f41161dd4128e587c6,G5,girl,suburban,S8,2986.670515
5a55721d1161dd28e6a47f73,G4,boy,suburban,S15,3182.69767
5a58620e1161dd3ac411e05e,G2,girl,suburban,S15,2719.86812
5a5d77021161dd3ac4ebb2d8,G4,girl,rural,S7,3115.181251
5a4439731161dd5f1dce39d1,G5,boy,rural,S12,3036.838099
5a4ed36a1161dd6b7544e7cd,G2,boy,suburban,S11,1299.954847
5a5eba851161dd3ac4f3caf2,G3,boy,rural,S7,3001.906673
5a56ff911161dd4128da9ea2,G6,boy,suburban,S8,3253.704967
5a545e101161dd28e6956f01,G5,girl,suburban,S18,2967.297156
5a52daea1161dd6b757b8a27,G4,boy,central urban,S20,3014.183095
5a5d89ed1161dd3ac4ed7c8f,G2,boy,rural,S7,2952.902764
5a56b0dc1161dd28e6c694cc,G6,girl,suburban,S16,2934.341575
5a4c7f551161dd6b752495dc,G3,girl,suburban,S11,2762.31433
5a4c7e751161dd6b75244bbf,G5,boy,rural,S19,2245.690873
5a56daa81161dd4128d31365,G3,boy,suburban,S18,2923.74455
5a56d8971161dd4128d15ee3,G6,boy,suburban,S16,3167.034524
5a557dc21161dd28e6a7e9ca,G3,girl,suburban,S18,2984.649647
5a53188e1161dd6b758cfbe6,G6,girl,central urban,S5,3248.365572
5a56d7d01161dd4128d1052a,G3,boy,suburban,S18,2969.623761
5a52fa091161dd6b758469cc,G5,girl,central urban,S5,2965.714872
5a6820831161dd2fd04f7717,G5,boy,central urban,S4,3285.142866
5a56bb381161dd28e6ec6e63,G2,girl,suburban,S18,3072.079869
5a56fe2d1161dd4128da1a9e,G6,boy,suburban,S15,2968.966776
5a682d791161dd2fd050b1d2,G5,girl,central urban,S4,3084.505993
5a55aad81161dd28e6b46bc7,G6,girl,rural,S6,2545.101573
5a570b851161dd4128e178db,G2,boy,suburban,S18,3079.787294
5a4af2cb1161dd6b75fe8c73,G6,girl,central urban,S9,3427.793146
5a682e8b1161dd2fd050d2eb,G5,girl,central urban,S4,2917.284499
5a557caa1161dd28e6a7765d,G6,girl,central urban,S13,3101.792443
5a56ec7c1161dd4128d5cadf,G2,girl,central urban,S17,2583.946604
5a4d80471161dd6b7535c290,G2,girl,central urban,S9,2125.758453
5a4afb281161dd6b7500cbbb,G6,girl,rural,S19,3308.967071
5a56f9411161dd4128d78afd,G4,girl,suburban,S16,2950.456439
5a5465a11161dd28e69797a9,G2,girl,central urban,S13,1847.496575
5a582d151161dd6c837ab2f6,G6,girl,central urban,S20,3131.780336
5a541acb1161dd28e6655206,G4,girl,central urban,S5,3214.427597
5a60100b1161dd3ac4f9fcaf,G3,boy,central urban,S3,2796.361024
5a580b711161dd6c836bfec6,G6,boy,central urban,S17,2930.928798
5a580b491161dd6c836beb4b,G2,girl,suburban,S16,2988.91516
5a5ebc871161dd3ac4f431fa,G2,boy,central urban,S3,2440.345616
5a4c8acf1161dd6b752d760c,G5,boy,rural,S19,2908.950726
5a5d9a111161dd3ac4f01d3f,G2,boy,rural,S7,2233.519098
5a5d90501161dd3ac4ee8ad1,G4,girl,rural,S7,2697.78778
5a4d76011161dd6b753288d8,G5,boy,suburban,S11,3259.363565
5a55a05a1161dd28e6b096bd,G6,girl,suburban,S18,3274.913923
5a55ad7a1161dd28e6b5e615,G4,boy,suburban,S18,3075.321721
5a5d6fdb1161dd3ac4dc09ef,G4,boy,rural,S7,2788.756845
5a582df51161dd6c837b0583,G6,boy,central urban,S3,3224.293404
5a5802481161dd6c836875ff,G3,boy,suburban,S8,1530.752224
5a6006471161dd3ac4f81366,G6,girl,central urban,S4,3263.073249
5a4d8c6a1161dd6b7538e368,G3,girl,rural,S19,2561.460899
5a55c5d01161dd28e6c26e33,G6,girl,central urban,S2,3023.083187
5a56dc531161dd4128d40e18,G4,boy,central urban,S17,3169.113815
5a55b9311161dd28e6bb3e18,G6,boy,rural,S10,3229.809366
5a55be321161dd28e6be4460,G6,boy,central urban,S2,3212.544365
5a53081e1161dd6b75870c2d,G5,girl,central urban,S13,2801.107495
5a4dd17e1161dd6b753f4590,G6,girl,suburban,S11,3239.686192
5a557ca51161dd28e6a77420,G6,girl,central urban,S13,3260.227061
5a4afa9f1161dd6b7500ac8c,G6,boy,rural,S19,2913.971219
5a4c33ca1161dd6b75146774,G5,girl,suburban,S11,3012.2368
5a41f2fd1161dd545f1e1072,G6,girl,rural,S19,3407.706915
5a56d8381161dd4128d12a5b,G6,girl,suburban,S16,3070.042623
5a5435de1161dd28e68ef74b,G2,girl,central urban,S20,2393.789015
5a5d69c71161dd3ac4da0d65,G5,boy,rural,S7,3017.899492
5a6005a31161dd3ac4f7d93e,G3,girl,central urban,S3,2966.343146
5a55b9a11161dd28e6bb837f,G4,girl,rural,S10,2842.503973
5a55a0bc1161dd28e6b0ac91,G6,girl,suburban,S18,3399.962866
5a57044b1161dd4128dc38b3,G5,boy,suburban,S16,3148.327773
5a4dd07f1161dd6b753f0219,G4,boy,rural,S19,2657.380667
5a55bffa1161dd28e6bf5640,G6,boy,rural,S10,3133.591401
5a5820fa1161dd6c83751a03,G6,girl,central urban,S17,3001.031887
5a55bb1f1161dd28e6bc5527,G5,boy,rural,S10,3314.32868
5a558e1b1161dd28e6ad0050,G2,girl,central urban,S5,2923.755299
5a5d6ee91161dd3ac4dbadd8,G4,boy,rural,S7,2807.358279
5a4d75261161dd6b75324a5b,G5,boy,suburban,S11,3169.219666
5a4d7f1e1161dd6b753503aa,G3,boy,rural,S19,2659.292166
5a5465831161dd28e6978495,G3,boy,central urban,S20,2956.805887
5a55c1181161dd28e6c04cdf,G6,girl,rural,S10,3284.609081
5a4c7e2c1161dd6b75243499,G5,girl,rural,S19,2874.533976
5a4c8a8b1161dd6b752d6d99,G5,boy,rural,S19,3002.046485
5a41a6ab1161dd545f0dcfc0,G6,boy,rural,S12,3190.084305
5a52e1911161dd6b75805615,G5,girl,suburban,S14,2732.544475
5a555bd01161dd28e69e0f0c,G5,girl,central urban,S2,3082.489794
5a555c7b1161dd28e69e6784,G5,girl,central urban,S2,2885.31388
5a41f29d1161dd545f1de2dc,G6,boy,rural,S19,3067.912174
5a52e4b61161dd6b7581ff25,G3,boy,central urban,S20,2202.897857
5a4c8a7e1161dd6b752d6b1d,G5,boy,rural,S19,3197.692789
5a570ca91161dd4128e1e1f7,G6,girl,suburban,S15,3349.574606
5a5859bc1161dd6c838391a4,G5,girl,rural,S7,3135.414209
5a540ec51161dd28e6635c18,G6,girl,central urban,S5,3182.855026
5a6a84ab1161dd1323bea6be,G5,boy,central urban,S20,3220.013225
5a56fe031161dd4128da0c01,G6,boy,suburban,S15,3340.170834
5a52e2ee1161dd6b7580d1cf,G3,boy,central urban,S20,2953.019873
5a5708da1161dd4128dfbbbb,G5,boy,central urban,S13,2966.548018
5a6827981161dd2fd05019e1,G5,boy,central urban,S4,3071.441914
5a558d931161dd28e6ace059,G2,boy,central urban,S5,1570.027545
5a56d88d1161dd4128d1571c,G3,girl,suburban,S18,3162.90674
5a4dc3841161dd6b753c4219,G4,boy,rural,S19,2905.035941
5a4c22171161dd6b750db7a8,G4,boy,central urban,S9,2557.896786
5a4f23e21161dd6b754e5449,G2,boy,rural,S19,2855.197812
5a56db9c1161dd4128d3c9d7,G4,girl,central urban,S17,2766.457382
5a4d75b01161dd6b75327799,G5,boy,suburban,S11,3175.85292
5a56b16b1161dd28e6c6ad06,G6,girl,suburban,S16,3267.128161
5a53109c1161dd6b7589ecb3,G2,girl,suburban,S14,3179.293351
5a4ae7631161dd6b75f9d435,G6,boy,central urban,S9,3140.955371
5a56d8d51161dd4128d18864,G6,boy,suburban,S16,2949.938862
5a682e191161dd2fd050c843,G5,girl,central urban,S4,3110.656515
5a56d0651161dd28e6f714cb,G5,boy,suburban,S15,3142.524217
5a4edea01161dd6b7547bd5b,G2,girl,rural,S19,2448.694705
5a4b1f6d1161dd6b75031de5,G6,boy,rural,S19,2856.102888
5a56b1611161dd28e6c6abef,G6,boy,suburban,S16,3216.858181
5a56af521161dd28e6c6353c,G6,girl,suburban,S16,2431.833721
5a55c6531161dd28e6c294e3,G6,boy,central urban,S2,2876.071595
5a4c352d1161dd6b7515784e,G3,boy,central urban,S9,2661.608808
5a545da61161dd28e6953a49,G5,boy,suburban,S18,3157.99643
5a585c1d1161dd3ac40fb71a,G5,girl,rural,S7,3061.417136
5a57092a1161dd4128dff461,G5,girl,central urban,S13,3035.466057
5a4dce971161dd6b753e9c1c,G4,girl,rural,S19,3072.667595
5a5315e81161dd6b758bf6ef,G4,girl,central urban,S20,2649.128614
5a4c72b81161dd6b75224e6b,G6,boy,suburban,S11,3329.995308
5a5802fb1161dd6c8368de03,G5,girl,central urban,S3,3058.477268
5a41f3651161dd545f1e31e0,G6,boy,rural,S19,3390.82357
5a5c385e1161dd3ac43c0b62,G4,girl,central urban,S3,3102.407568
5a5c1bf01161dd3ac4189276,G2,girl,central urban,S4,1877.264432
5a68212f1161dd2fd04f96cc,G5,boy,central urban,S4,3299.382872
5a4ae7641161dd6b75f9d4f2,G6,boy,central urban,S9,3301.666784
5a5572731161dd28e6a496cf,G4,girl,suburban,S15,3080.999945
5a557c2e1161dd28e6a74100,G2,boy,central urban,S5,2610.345868
5a52dfca1161dd6b757d0dfb,G5,boy,central urban,S5,3102.276575
5a4c7f431161dd6b75249265,G3,girl,suburban,S11,3121.986392
5a56d0e11161dd28e6f745c8,G5,girl,suburban,S15,2674.645528
5a4315d51161dd5f1dbc6f3a,G3,girl,rural,S12,2973.838826
5a4af1d31161dd6b75fe187c,G6,boy,central urban,S9,3369.655069
5a559a3f1161dd28e6ae6cc7,G6,girl,suburban,S18,3150.031011
5a557cd51161dd28e6a790ec,G6,girl,central urban,S13,3197.237676
5a540cb81161dd28e6631225,G6,girl,central urban,S5,3162.407701
5a55abc81161dd28e6b4f888,G5,girl,central urban,S20,3023.864904
5a55bd0d1161dd28e6bdb2aa,G4,girl,central urban,S13,2822.050967
5a544a531161dd28e69039b7,G3,boy,central urban,S5,2274.461194
5a4dcf6d1161dd6b753ebec3,G4,girl,rural,S19,2945.983791
5a557ca71161dd28e6a774d9,G6,boy,central urban,S13,3333.596393
5a5584d71161dd28e6a9f72d,G4,girl,central urban,S2,3033.154341
5a5567fe1161dd28e6a19dd0,G4,boy,suburban,S18,3224.57253
5a4c21e31161dd6b750da1a0,G4,girl,central urban,S9,2832.92466
5a41a64d1161dd545f0dc28c,G6,girl,rural,S12,2896.58434
5a53083a1161dd6b75871a0e,G5,girl,central urban,S13,3080.387318
5a56cd7d1161dd28e6f541fe,G2,boy,rural,S10,2542.648337
5a55c34a1161dd28e6c14467,G5,girl,central urban,S17,3246.826203
5a41f2371161dd545f1d925c,G6,boy,rural,S19,3210.491823
5a52e5781161dd6b7582446b,G3,boy,central urban,S20,2787.379666
5a585bbd1161dd3ac40f9365,G5,girl,rural,S7,2900.998029
5a56cf041161dd28e6f5f2e4,G5,girl,suburban,S15,3205.856361
5a55b9d41161dd28e6bb9da6,G4,girl,central urban,S13,2304.403845
5a6821131161dd2fd04f92e5,G5,boy,central urban,S4,3052.735354
5a55c44f1161dd28e6c1c33a,G6,girl,rural,S10,3374.450868
5a556d081161dd28e6a2ebb8,G5,girl,central urban,S2,3014.870628
5a4dc39a1161dd6b753c4941,G4,girl,rural,S19,2863.065337
5a4dc66d1161dd6b753cfb81,G3,boy,suburban,S11,2681.877835
5a55ba141161dd28e6bbbeae,G4,boy,rural,S10,2886.173224
5a570c8e1161dd4128e1d9ee,G6,girl,suburban,S15,2883.314168
5a585baf1161dd3ac40f908f,G5,girl,rural,S7,3338.489105
5a5822e21161dd6c837666ed,G6,girl,central urban,S3,3108.314656
5a4d75f51161dd6b753285bb,G5,boy,suburban,S11,3078.945574
5a56cb2b1161dd28e6f3451f,G4,girl,suburban,S16,2530.129739
5a41f2c61161dd545f1df920,G6,girl,rural,S19,3031.615874
5a56cf501161dd28e6f6197c,G4,boy,central urban,S17,2878.284465
5a5431b11161dd28e68e1a0a,G4,girl,central urban,S5,2885.705387
5a5eb7e61161dd3ac4f323c8,G3,girl,rural,S7,3064.229817
5a6002b11161dd3ac4f701c1,G6,boy,central urban,S4,3355.28355
5a4c724a1161dd6b75222d8d,G6,girl,suburban,S11,3094.398338
5a41a6951161dd545f0dce64,G6,girl,rural,S12,2826.512729
5a56c9a31161dd28e6f2a4e0,G3,boy,rural,S10,1321.663307
5a58250a1161dd6c837734de,G6,boy,central urban,S3,3260.98672
5a5315e81161dd6b758bf78c,G2,girl,suburban,S14,2634.789894
5a557ce71161dd28e6a79885,G6,girl,central urban,S13,2355.246838
5a4439b31161dd5f1dce4637,G5,girl,rural,S12,2932.768827
5a5824db1161dd6c83772a4c,G6,boy,central urban,S3,3397.905482
5a42ffc91161dd5f1db8974d,G4,girl,rural,S12,3107.030735
5a5589e51161dd28e6abba06,G3,boy,central urban,S17,3148.730671
5a4c33941161dd6b751440b5,G5,girl,suburban,S11,3063.346006
5a584f0a1161dd6c8380a770,G2,boy,suburban,S15,2405.267076
5a559ed61161dd28e6b0175c,G2,girl,central urban,S17,2634.329457
5a4d9b481161dd6b753adc95,G4,boy,suburban,S14,2802.854385
5a5c39411161dd3ac43c2917,G4,boy,central urban,S3,2921.158387
5a556c891161dd28e6a2d602,G5,boy,central urban,S2,2927.97913
5a42f4641161dd5f1db70adf,G4,girl,rural,S12,2117.618644
5a56db2e1161dd4128d3807c,G4,boy,central urban,S17,3081.328296
5a4ed3b41161dd6b75450777,G2,girl,suburban,S11,2253.717232
5a52d5871161dd6b757998a4,G5,girl,suburban,S14,2974.350982
5a57ff9e1161dd6c8367a695,G3,boy,suburban,S16,2952.541693
5a52d78b1161dd6b757a4b71,G5,boy,suburban,S14,3161.060773
5a5811481161dd6c836f2aa5,G5,boy,central urban,S3,2973.272635
5a39cf4e1161dd1fa3d43a36,G4,boy,central urban,S1,2965.182553
5a56dcf21161dd4128d4457d,G6,boy,central urban,S20,3093.928156
5a5d87d91161dd3ac4ecf9af,G2,girl,rural,S7,2577.125295
5a60050f1161dd3ac4f7b0bc,G3,girl,central urban,S3,2943.741909
5a67ffaa1161dd07c5277838,G4,boy,central urban,S4,3055.921688
5a6800cc1161dd07c5279f1d,G4,girl,central urban,S4,3125.522714
5a6937ff1161dd697b282d5d,G6,girl,rural,S7,3359.601385
5a52dff21161dd6b757d28b6,G5,girl,central urban,S5,2700.488408
5a56bd4d1161dd28e6ed2d78,G2,girl,central urban,S2,1510.680461
5a56cf0d1161dd28e6f5f485,G4,girl,central urban,S17,2591.047369
5a580e871161dd6c836ddf25,G5,boy,central urban,S3,2959.098892
5a582d111161dd6c837ab0ba,G6,girl,central urban,S20,3315.511138
5a56c5831161dd28e6f0cb0f,G2,girl,central urban,S2,1943.256563
5a4c335e1161dd6b75142272,G3,girl,central urban,S9,2585.534778
5a55b96e1161dd28e6bb65ee,G4,girl,rural,S10,3104.18852
5a5c1a831161dd3ac4183ce2,G2,boy,central urban,S4,2275.500612
5a570bca1161dd4128e18eea,G2,girl,suburban,S18,2814.361611
5a4adfbe1161dd6b75f7825d,G5,girl,central urban,S9,3112.622233
5a53079c1161dd6b7586e60f,G5,boy,central urban,S13,2577.345046
5a41ddaa1161dd545f16bf9c,G3,girl,rural,S12,2304.84375
5a52e0871161dd6b757d510f,G5,girl,central urban,S5,3021.184021
5a5308671161dd6b75872ea4,G5,boy,central urban,S13,3108.789957
5a4c73231161dd6b752277b0,G6,girl,suburban,S11,3065.208468
5a5d70f91161dd3ac4dc4619,G4,boy,rural,S7,2983.928393
5a4af2be1161dd6b75fe8780,G6,boy,central urban,S9,3216.34993
5a584fc21161dd6c8380e485,G3,girl,suburban,S8,2721.290015
5a56ebba1161dd4128d5ac51,G2,boy,central urban,S17,3227.494537
5a585bb41161dd3ac40f9171,G6,girl,central urban,S13,2739.288853
5a6a84011161dd1323bea064,G5,girl,central urban,S20,2845.443639
5a56cbd51161dd28e6f3a559,G2,boy,rural,S10,1201.378413
5a56c99e1161dd28e6f2a19d,G2,boy,rural,S10,2679.887244
5a4439b21161dd5f1dce4597,G5,girl,rural,S12,3126.358171
5a56dbf41161dd4128d3e92c,G4,boy,central urban,S17,2965.846961
5a5c38911161dd3ac43c1431,G4,girl,central urban,S3,2467.584764
5a557d791161dd28e6a7cfa8,G6,girl,central urban,S13,3220.188815
5a52e0461161dd6b757d3f8a,G5,boy,central urban,S5,2509.176711
5a55c8111161dd28e6c34e85,G5,girl,rural,S10,2707.153099
5a4f235d1161dd6b754e374c,G2,girl,rural,S19,2340.49948
5a5724ce1161dd4128e7ce4c,G4,boy,suburban,S8,2705.455913
5a5567f31161dd28e6a19bc2,G4,boy,suburban,S18,2726.995889
5a56bcaa1161dd28e6ecf9b4,G2,girl,suburban,S18,2768.927938
5a541a451161dd28e6652933,G4,girl,central urban,S5,2935.349261
5a56b4811161dd28e6c75c4b,G2,boy,central urban,S2,2140.959554
5a5c52e51161dd3ac45f3324,G2,boy,central urban,S4,2912.723347
5a42f4181161dd5f1db700b7,G4,girl,rural,S12,2663.597785
5a55b8901161dd28e6baddd8,G3,girl,central urban,S17,3018.840715
5a545a941161dd28e6932eda,G2,girl,central urban,S13,2362.940719
5a55698e1161dd28e6a22951,G4,boy,suburban,S18,3163.677132
5a570e621161dd4128e2b0aa,G6,girl,suburban,S15,3205.800558
5a55c6ee1161dd28e6c2d897,G6,girl,central urban,S2,3211.615406
5a55bef01161dd28e6beae3f,G6,girl,central urban,S2,3199.124566
5a5315a11161dd6b758bdebd,G2,boy,suburban,S14,2073.476478
5a57f4b91161dd6c8365e547,G4,boy,suburban,S8,3057.151225
5a55ad1b1161dd28e6b5b58c,G5,boy,central urban,S17,2896.26103
5a4c22f61161dd6b750e4134,G4,boy,central urban,S9,2774.724223
5a68013e1161dd07c527a8ae,G4,girl,central urban,S4,2898.454706
5a4ae0d31161dd6b75f8185c,G5,boy,central urban,S9,3032.597582
5a4d806c1161dd6b7535de6d,G2,girl,central urban,S9,2208.520278
5a540de91161dd28e6633f9e,G6,girl,central urban,S5,3356.135051
5a557cb51161dd28e6a77c67,G2,boy,central urban,S5,2207.739729
5a55c5561161dd28e6c23551,G6,boy,rural,S10,3298.845802
5a55b65b1161dd28e6b9b379,G6,girl,rural,S6,3237.14371
5a55a01f1161dd28e6b08969,G6,girl,suburban,S18,2850.291994
5a5467f21161dd28e698c4a7,G5,boy,suburban,S18,2986.307141
5a57193c1161dd4128e5b3eb,G4,girl,rural,S6,3114.747656
5a545dfa1161dd28e695637e,G5,girl,suburban,S18,2803.645929
5a582a3d1161dd6c83794cd1,G2,girl,suburban,S16,2127.953766
5a56d82c1161dd4128d125ac,G6,girl,suburban,S16,3133.740748
5a55b3bf1161dd28e6b8294e,G3,girl,suburban,S15,2854.222331
5a580e7a1161dd6c836dd803,G5,boy,central urban,S3,3144.29248
5a52e2e41161dd6b7580cd12,G5,girl,suburban,S14,3065.449231
5a5d9b761161dd3ac4f05ff9,G2,girl,rural,S7,2883.223426
