date,q1a,q1b,q1c,q1d,q1e,state,corp,tax,private,fees,location,mission,image,benefits,q5,precorre,int,mag,newsp,radio,signs,tv,word,accuracy,influenc,reliable,q8a,q8b,q8c,q8d,q8e,q8f,q8g,q8h,q8i,q8j,elig,ncyes,pdyes,cpconyes,cpdebyes,econom,educ,environ,fpolicy,healthc,iraq,jobs,ssmar,otheriss,issue,changey,issueyes,respyes,rightsy,partyyes,opinyes,cfp,cpm,conpm,dfl,gpm,ipm,lpm,libertpm,nup,pm,rpm,reppm,noaffil,party,female,yrsinmn,age,current,alumn,uempl,famstu,famempl,bus,none,role,intern,under,grad,nondeg,stustat,a,b,c,d,e,f,g,h,i,j,quiz,stadiumsupport
10/28/2004,0,0,0,1,0,2,3,1,4,3,1,1,3,2,1,1,1,0,1,1,0,0,1,2,2,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,40,42,0,0,1,0,0,0,0,3, , , , , ,0,1,1,0,1,0,0,1,0,1,5,1
10/28/2004,1,1,1,1,1,2,4,2,4,3,1,3,4,4,1,1,1,1,1,1,0,0,0,2,3,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,15,49,0,0,1,0,0,0,0,3, , , , , ,0,1,0,1,0,0,0,1,0,1,4,5
10/28/2004,1,0,1,1,0,3,4,1,4,2,1,2,3,3,1,1,1,1,1,1,0,0,0,3,3,3,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,5,50,0,0,1,0,0,0,0,3, , , , , ,1,0,1,1,1,1,1,1,0,0,7,3
10/28/2004,1,1,1,1,0,3,4,2,4,2,1,2,4,4,1,1,0,0,1,1,1,1,0,2,3,2,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,26,53,0,0,1,0,0,0,0,3, , , , , ,0,0,0,1,1,1,0,1,1,1,6,4
10/28/2004,1,0,0,1,0,3,4,2,4,2,1,2,3,4,2,1,0,0,1,1,0,1,1,3,3,3,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,50,57,0,0,1,0,0,0,0,3, , , , , ,0,0,1,0,1,1,0,1,0,0,4,2
10/28/2004,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,2,3,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,58,62,0,0,1,0,0,0,0,3, , , , , ,1,1,1,1,0,1,0,1,0,1,7,0
10/28/2004,0,0,0,0,0,1,3,2,3,1,1,1,1,1,2,1,0,1,1,0,0,1,1,3,3,3,0,0,0,1,1,0,0,0,0,0,1,0, ,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,40,42,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,1,0,1,1,1,1,7,0
10/28/2004,1,1,1,1,1,3,3,3,4,1,1,4,4,4,1,1,1,1,1,1,0,0,0,1,3,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,28,31,0,0,1,0,0,0,0,3,0,0,1,0,2,0,0,1,0,1,1,0,1,0,0,4,5
10/28/2004,1,0,0,0,0,3,4,1,4,1,2,1,4,3,1,1,1,0,1,0,0,1,1,3,3,2,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,5,24,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,7,1
10/28/2004,1,0,0,0,0,4,3,2,4,3,2,2,3,3,2,1,1,0,1,0,0,1,1,2,3,2,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,16,24,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,6,1
10/28/2004,0,0,1,0,1,2,3,1,3,1,1,2,2,3,3,1,1,0,1,0,0,1,1,3,4,0,1,1,0,0,0,1,1,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,26,1,0,0,0,0,0,0,1,1,0,1,0,2,0,1,1,1,0,1,0,1,0,1,6,2
10/28/2004,0,0,0,0,0,1,3,1,4,1,1,1,2,2,1,1,1,0,1,1,0,1,1,1,3,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,24,24, , , , , , , , , , , , , ,0,0,1,0,1,1,0,1,0,1,5,0
10/28/2004,1,0,0,0,1,3,3,2,4,2,1,2,4,3,1,1,1,0,1,1,0,1,1,1,4,2,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,24,24, , , , , , , , , , , , , ,0,1,1,1,1,1,1,1,0,1,8,2
10/28/2004,1,1,1,1,1,3,4,3,4,2,1,3,4,4,2,1,1,0,1,1,0,1,1,2,4,2,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,7,1,1,1,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,5,22,0,0,1,0,0,0,0,3, , , , , ,1,0,1,1,1,1,1,1,0,0,7,5
10/28/2004,0,0,0,1,0,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,4,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,23,43,0,0,1,0,0,0,0,3, , , , , ,1,0,1,1,1,1,1,1,1,1,9,1
10/28/2004,0,0,0,1,0,1,2,2,4,2,1,1,3,3,1,1,1,0,1,1,0,1,1,2,3,2,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,19,50,0,0,1,0,0,0,0,3, , , , , ,0,0,1,0,1,0,0,1,0,1,4,1
10/28/2004,1,0,0,1,0,1,4,1,4,1,1,1,3,3,1,1,1,1,1,1,0,0,1,3,3,3,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,32,52,0,0,1,0,0,0,0,3, , , , , ,1,1,1,0,0,1,1,1,0,0,6,2
10/28/2004,0,0,0,0,0,1,3,1,3,1,1,1,3,3,1,1,0,1,1,1,0,1,1,2,3,3,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,19,53,0,0,1,0,0,0,0,3, , , , , ,1,0,1,0,0,0,0,1,0,0,3,0
10/28/2004,0,0,0,0,1,4,4,2,4,1,2,1,1,2,1,1,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,1, ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,21,21,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,6,1
10/28/2004,1,1,1,1,1,3,3,3,4,1,1,3,3,3,1,1,1,1,1,1,0,0,1,3,3,3,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,14,29,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1,1,1,1,0,1,7,5
10/28/2004,1,1,1,1,0,4,4,3,4,3,1,3,4,4,1,1,0,1,1,1,0,1,1,3,3,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,40,53,0,0,1,0,0,0,0,3,0,0,1,0,2,0,0,1,0,1,1,0,0,1,1,5,4
10/28/2004,1,0,0,0,1,2,4,1,4,2,2,2,3,3,1,1,1,0,1,1,0,1,1,3,4,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,23,23,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,6,2
10/28/2004,1,0,0,0,0,2,3,2,4,2,1,2,3,4,1,1,1,0,0,1,1,1,1,1,2,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,24,24,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,7,1
10/28/2004,0,0,0,0,0,1,3,1,3,1,2,1,3,2,1,1,1,1,1,1,0,1,1,3,3,2,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,11,26,0,0,1,0,0,0,0,3, , , , , ,1,1,1,0,1,1,0,1,0,1,7,0
10/28/2004,1,1,1,1,0,3,4,2,4,1,1,3,4,4,1,1,1,0,1,1,1,1,1,1,2,2,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,21,21,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,7,4
10/28/2004,0,1,0,0,1,2,3,2,4,1,1,2,2,3,1,1,1,1,1,1,0,1,1,2,3,2,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,23,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,1,1,1,1,0,0,1,7,2
10/28/2004,1,0,1,0,1,3,4,2,4,1,2,2,3,2,1,1,1,1,1,1,0,1,1,1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,24,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,1,1,1,6,3
10/28/2004,0,0,0,0,1,2,3,2,3,1,1,1,2,2,1,1,1,0,1,1,1,1,1,2,3,2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,11,32,0,0,1,0,0,0,0,3,0,0,1,0,2,0,0,1,0,1,0,0,1,0,1,4,1
10/28/2004,1,1,1,0,0,1,3,2,4,1,1,2,3,3,1,1,1,0,1,1,1,1,1,3,3,3,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,32,32,0,0,0,0,0,0,1,7,0,0,1,0,2,0,1,1,1,1,1,0,1,0,1,7,3
10/28/2004,1,0,0,0,1,3,1,3,4,2,1,2,3,4,1,1,1,1,1,1,1,1,1,1,3,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,27,27,0,1,0,0,0,0,0,2, , , , , ,1,0,0,0,1,1,1,1,0,1,6,2
10/28/2004,0,0,0,0,0,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,34,34,0,0,1,0,0,0,0,3, , , , , ,0,1,1,1,1,1,0,0,1,1,7,0
10/28/2004,1,1,1,1,0,3,1,3,4,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,35,53,0,0,1,0,0,0,0,3, , , , , ,1,0,1,1,0,0,1,1,1,1,7,4
10/28/2004,0,0,0,0,0,1,1,0,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4, , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,20,42,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,1,1,1,0,1,6,0
10/28/2004,1,1,1,0,0,3,4,2,4,2,1,1,4,4,1,1,1,1,1,1,1,1,1,2,3,2,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,33,0,0,1,0,0,0,0,3,0,0,1,0,2,1,1,1,1,0,1,0,1,0,1,7,3
10/29/2004,0,0,0,0,0,3,4,1,4,1,2,1,1,2,1,1,0,0,0,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,26,26,0,1,0,0,0,0,0,2, , , , , ,1,0,1,1,1,1,1,1,0,1,8,0
10/29/2004,1,0,1,0,0,3,4,2,4,3,1,2,3,3,1,1,1,0,1,0,0,1,0,2,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,31,31,0,1,0,0,0,0,0,2, , , , , ,1,1,1,1,1,0,1,1,1,1,9,2
10/29/2004,1,1,1,0,0,2,4,1,4,1,2,2,4,4,2,1,0,0,0,1,0,1,1,2,2,2,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,7,25,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,1,0,1,4,3
10/29/2004,1,1,1,0,1,3,3,3,4,1,1,2,4,4,1,1,1,0,1,1,0,0,1,1,4,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,25,25,0,0,1,0,0,0,0,3, , , , , ,1,0,1,1,1,1,0,0,0,1,6,4
10/29/2004,0,0,0,0,0,2,3,1,4,1,1,1,1,3,1,1,1,0,1,1,0,1,0,2,3,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,10,40,0,0,1,0,0,0,0,3, , , , , ,0,0,1,1,1,1,0,1,1,1,7,0
10/29/2004,0,0,0,0,0,1,3,1,3,1,2,1,3,2,1,1,1,0,0,1,0,1,1,2,3,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,31,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,1,0,1,1,0,1,6,0
10/29/2004,1,0,1,0,1,2,4,2,4,3,1,2,3,3,1,1,1,0,0,1,0,1,1,3,2,3,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,17,31,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,1,0,0,0,4,3
10/29/2004,0,0,0,0,0,1,3,2,1,1,1,1,3,2,1,1,1,1,0,1,0,0,1,2,3,3,1,1,0,0,1,1,1,0,1,0,1, , ,0,0,0,0,0,1,0,0,0,0,0,4,1, ,1,1, ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,33,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,0,1,7,0
10/29/2004,1,1,1,1,0,3,4,3,3,2,2,3,4,4,1,1,1,0,1,1,0,1,0,2,3,3,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,7,40,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,1,1,0,1,1,1,7,4
10/29/2004,0,0,0,0,0,3,3,1,1,1,2,1,3,1,2,1,0,0,1,1,0,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,25,0,0,1,0,0,0,0,3,1,0,1,0,2,0,1,0,0,1,1,0,0,0,0,3,0
10/29/2004,1,0,1,1,0,4,4,4,4,1,1,4,4,4,1,1,1,0,1,1,0,1,1,2,3,2,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,28,28, , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,1,1,6,3
10/29/2004,1,0,1,0,0,3,3,3,4,3,1,2,4,3,1,1,1,0,1,1,0,1,1,2,2,2,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,10,29,0,1,0,0,0,0,0,2, , , , , ,0,1,0,0,0,0,1,0,0,1,3,2
10/29/2004,0,0,0,1,0,4,4,2,4,1,2,1,1,2,1,1,1,1,1,1,0,0,1,3,2,3,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,17,44,0,0,1,0,0,0,0,3, , , , , ,0,0,1,0,1,1,0,1,0,1,5,1
10/29/2004,1,0,0,0,0,2,4,2,4,2,1,2,3,3,1,1,1,0,1,0,1,1,1,2,3,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,29,29,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,0,1,1,1,1,0,7,1
10/29/2004,0,0,0,0,0,1,3,1,3,1,0,1,2,2,1,1,1,0,1,1,0,1,1,2,3,3,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1, ,1,1, ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,13,55,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,1,1,1,0,1,6,0
10/29/2004,0,0,0,1,0,1,4,1,4,1,1,1,4,4,1,1,1,0,1,1,1,1,1,0,4,3,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,25,29, , , , , , , , , , , , , ,1,0,1,0,1,0,0,1,1,1,6,1
10/29/2004,1,1,1,1,0,4,4,4,4,3,1,3,4,4,1,1,1,0,1,1,1,1,1,1,3,2,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,26,29,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,1,1,0,1,1,1,7,4
10/29/2004,1,1,1,1,0,3,4,2,4,1,1,2,4,3,3,1,1,0,1,1,1,1,1,1,3,1,1,0,0,1,1,1,1,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,28,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,5,4
10/29/2004,1,0,1,1,0,2,3,1,4,2,1,2,3,3,1,1,1,1,1,1,1,1,1,2,3,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,40,47, , , , , , , , , , , , , ,0,1,1,1,0,1,0,1,1,1,7,3
10/30/2004,0,0,0,0,1,1,3,1,4,1,1,1,3,1,1,1,1,1,1,1,0,1,1,2,3,3,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,22,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,1,0,0,1,0,0,4,1
10/31/2004,1,0,0,1,0,4,3,2,3,2,1,2,3,3,1,1,1,0,1,0,0,0,0,3,2,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,44,44,0,1,0,0,0,0,0,2, , , , , ,1,1,1,0,1,0,1,1,1,1,8,2
10/31/2004,0,0,0,0,0,1,1,1,4,1,2,1,3,1,1,1,1,1,1,1,0,0,1,2,4,2,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,30,48,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,9,0
11/1/2004,0,0,0,0,0,3,4,2,4,1,1,2,3,3,1,1,0,0,0,1,0,0,0,1,2,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4, , , ,1, , ,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,7,33,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,7,0
11/1/2004,1,1,0,0,0,3,4,2,4,1,2,3,3,3,2,1,0,0,0,0,0,0,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,46,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2
11/1/2004,0,0,0,0,0,2,3,1,3,2,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1, , , , ,0,0,0,0,0,1,0,0,0,6,1,0,1,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,40,49,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4,0
11/1/2004,1,0,0,0,0,1,4,1,4,1,2,1,3,3,2,1,1,0,0,0,0,0,1,2,3,2,0,0,0,1,0,1,0,0,0,0,1, , ,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,25,25,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,7,1
11/1/2004,1,1,1,1,1,4,3,3,4,2,1,4,4,3,1,1,0,0,1,1,0,1,0,3,3,2,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,42,42,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,1,0,0,1,1,1,6,5
11/1/2004,1,1,1,1,1,3,4,3,4,2,2,3,4,4,2,1,0,0,1,1,0,1,0,2,3,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,44,44,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9,5
11/1/2004,0,0,0,0,0,3,3,1,3,3,1,3,3,3,1,1,0,0,1,1,0,1,0,2,4,2,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,35,47,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,6,0
11/1/2004,1,0,0,0,0,3,3,2,3,2,2,4,3,4,1,1,1,0,0,1,0,1,0,2,3,2,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,27,28,0,0,0,0,0,0,1,7,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,5,1
11/1/2004,0,0,0,1,0,2,3,1,3,1,2,2,3,2,1,1,1,0,1,1,0,1,0,2,3,3,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,46,46,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,1,0,1,0,0,0,5,1
11/1/2004,1,0,0,0,0,3,3,3,3,1,1,2,3,3,1,1,1,1,1,1,0,0,0,3,3,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4, ,1,1,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,36,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,8,1
11/1/2004,1,0,0,0,0,3,3,2,4,1,0,3,3,3,1,1,1,1,1,1,0,1,0,1,3,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,36,57, , , , , , , , , , , , , ,1,0,1,0,1,1,1,1,1,1,8,1
